credit_score,dpd_12m,dpd_24m,active_loans_count,total_outstanding_inr,monthly_income,employment_type,employer_tier,job_tenure_years,requested_amount,loan_to_income_ratio,preferred_tenure_months,loan_purpose_encoded,existing_emi_monthly,total_obligations,foir_ratio,debt_to_income,geo_risk_score,ip_risk_score,device_risk_score,liveness_score,age_consistency_score,face_confidence_score,avg_response_latency_ms,hesitation_count,question_retry_count,extraction_confidence_avg,inconsistency_score,consent_confidence,prior_applications_count,prior_rejections_count,days_since_last_app,last_outcome_encoded,prior_risk_band_encoded,prior_loan_performance_encoded,application_velocity_30d,default
765,2,3,2,124673,74974,1,2,3.727643369178101,474393,6.327433510283565,12,1,9629,9629,0.2099385737746915,0.1385735944016148,0.4245389625092653,0.5989360833457764,0.5848815592045722,0.9593866331094468,0.9436052681310074,0.993274405576567,2969,0,1,0.6820307949923208,0.0536170716424189,0.62016929367408,3,0,19,1,2,0,0,0
577,0,2,3,624829,68698,1,2,0.74380573510657,631343,9.190121983172729,48,0,29330,29330,0.3864690841370641,0.7579417644375868,0.6048303562697627,0.5031516195806492,0.4580122992086901,0.9871970071125842,0.9097429428315824,0.8777912615224243,4676,1,0,0.7845370766118487,0.1552522208538977,0.786878672330809,2,2,28,3,3,0,1,0
502,0,2,2,1021709,79662,1,4,1.7716466128307988,554370,6.959026888604353,24,6,16624,16624,0.2923559200875976,1.0687958708878345,0.5051123216427612,0.0899315371340425,0.0497906283080621,0.7821291702783525,0.40931857170854,0.8853685051570959,1675,0,0,0.6245762096892657,0.1880475270534033,0.9676020544913334,4,2,144,2,1,0,0,0
532,3,4,2,697809,72267,1,4,7.027853509757057,427264,5.912297452502525,36,1,31962,31962,0.53175173068782,0.8046653382595099,0.3312945275680178,0.22411919342671,0.286562283060283,0.8179529452449709,0.8475415155689522,0.8289358377600228,1573,2,2,0.7933316205320069,0.820130433459133,0.9308497185636933,6,4,41,1,2,0,0,1
714,1,4,4,577890,51073,1,1,0.7012626834773439,275534,5.394905331584203,36,2,16956,16956,0.311146763651669,0.9429150431734968,0.6147313846557075,0.5317290883697762,0.6637945393277602,0.9199030312620304,0.7910302808877229,0.9205963427287688,2743,2,1,0.7626491658840941,0.4311892749739125,0.5843868877345604,1,1,47,1,3,3,3,0
671,0,2,1,288020,57704,1,4,2.999667303464733,487668,8.451199223624013,12,3,14539,14539,0.2296418801880944,0.4159445907851564,0.254750121783889,0.1909091284265954,0.5251182757952518,0.849986281414131,0.7732098425958644,0.8473018573510261,2967,3,0,0.7945653555225666,0.4870562368900409,0.8660541912772728,1,0,49,4,1,2,5,1
551,0,1,1,288864,91810,1,3,7.997479167321943,583548,6.356039647097266,36,2,19900,19900,0.2163326895289111,0.2621936608212613,0.2820812833839184,0.1001997648594032,0.2601121402889084,0.9775648708455364,0.6120359643775405,0.8109623047278346,1538,1,1,0.8212549252663215,0.4796203057876816,0.8840981336781362,0,1,17,4,5,3,2,0
676,2,6,2,696734,23513,1,3,4.045375453774635,160689,6.834049249351422,24,2,2555,2555,0.1039826604367207,2.469321935383263,0.2036075873307748,0.1869028762669748,0.1874077496735942,0.910115709633273,0.5762219471165392,0.8562485281558274,820,2,2,0.9682941035827358,0.2909627837713355,0.8974270115169465,6,2,40,4,3,2,4,0
615,1,2,3,455680,46687,1,2,1.4981466544282394,449398,9.625763060380834,24,2,11780,11780,0.2650702796753704,0.813359893189396,0.1721705660754169,0.6428692699764469,0.6145026028020515,0.8738175786494822,0.8557370664472131,0.8327505072529693,3098,1,2,0.5527874025627606,0.6715068929060924,0.8244395356430274,0,1,43,0,4,2,0,1
764,2,5,3,634492,89349,1,2,1.2719082783710938,617000,6.905505377788224,12,3,28309,28309,0.3853157914168823,0.5917730845709894,0.3352162488134669,0.1743684615778358,0.2236348621468133,0.76361320836324,0.5687039507380843,0.8477387143836798,3581,1,2,0.6776248853247349,0.2759579619011731,0.6696500999425753,3,2,8,2,4,2,4,1
730,0,2,0,930671,17127,3,3,0.5,78358,4.575115314999708,12,1,7872,7872,0.4351574104797232,4.5282838014051885,0.3369853181617687,0.6816860761768921,0.0789333104524497,0.9921156013298028,0.6470083454848401,0.8584199962304674,4028,2,2,0.3697776784596812,0.3560772067975133,0.8113989772922271,1,2,61,3,1,3,2,0
705,0,2,0,1107635,93945,1,2,0.9026681998408512,390626,4.158028633775081,36,8,28972,28972,0.3308340938101789,0.9825208011779942,0.4586353525254629,0.3690524700636537,0.043642461368771,0.753267091576246,0.8158936065386655,0.9032710303843856,3572,3,2,0.9643138240769656,0.1960013480216304,0.6886574753579021,2,2,25,4,0,0,0,0
773,3,8,2,876415,84431,1,3,1.6426079684263128,602539,7.136466463739621,12,3,34881,34881,0.4258033258922968,0.8650209441239987,0.5018006941926957,0.2322335233148385,0.1142208058300306,0.8682201197962579,0.781001200855931,0.8863624429563682,1191,0,0,0.6912344392211766,0.3414681333073213,0.917817982841476,1,2,39,3,0,0,2,0
704,0,3,3,273874,111396,1,3,1.507290127498468,900659,8.085200545800568,48,4,44803,44803,0.3724755360562549,0.2048801872000191,0.2659634950832694,0.3978297924609569,0.1103251178207312,0.823247641639817,0.6241486660961237,0.8269629505913938,812,0,1,0.462736180591454,0.4945924776094256,0.86993980377857,5,0,69,4,5,3,4,1
600,0,5,1,1123849,31400,1,2,0.6114201151982627,148011,4.713726114649681,24,1,10333,10333,0.36928981635898,2.982614118895966,0.1699990106020671,0.2539117165800122,0.563295589266807,0.9017962315204138,0.7829954585358297,0.8088164320491493,4754,2,0,0.8141594777980967,0.5205307716495375,0.6692613991939828,5,1,13,3,2,2,3,1
637,3,4,2,321830,81271,1,3,2.4003157983512704,513100,6.31344514033296,12,8,39569,39569,0.5728660567182264,0.3299967598118229,0.2663468752280088,0.4533420657029385,0.3539767616263478,0.871669342526665,0.7884563620501117,0.7622080967484419,2876,2,0,0.7327082241561179,0.1988641202590949,0.7686814990139128,3,0,53,4,3,3,1,1
815,4,4,2,236460,63564,1,3,1.6050783634256016,517245,8.137389088163111,24,8,6845,6845,0.0869304639234562,0.3100025171480712,0.5091264630837294,0.2662126124718221,0.3883260216896043,0.7689027395166821,0.6599630664054931,0.93413125184174,2816,2,0,0.6546245099678428,0.1772009917711762,0.9609115115609465,1,2,18,3,3,3,1,0
718,1,4,2,144385,51527,3,2,4.118328661523745,229016,4.444582451918412,36,8,9378,9378,0.0869616343284424,0.2335102632276929,0.0913742477448789,0.0466334212442169,0.585891249838619,0.8921222453631268,0.3810366016274413,0.7609612433804185,4731,1,2,0.4963448254123012,0.1186228547102391,0.7575737320118506,4,0,49,2,3,0,2,1
657,1,3,3,413290,101453,3,4,11.593644741829111,619622,6.107478339723813,24,1,30733,30733,0.2711671108025315,0.3394757506760109,0.1783911207716515,0.3115056308642822,0.1721011418628504,0.824261116679995,0.9627865901554306,0.9789637564567172,3432,0,1,0.547278378043309,0.4147607805066376,0.843814953128829,1,2,77,0,4,1,1,0
691,1,1,4,115804,25650,2,1,2.658492633685684,211388,8.241247563352827,24,0,5354,5354,0.2790498044107846,0.3762313190383365,0.5147024203582372,0.3208632161957386,0.2536500429521419,0.9002198851252614,0.8157280715849361,0.9274139813349506,2560,1,2,0.5654454147453915,0.2237518478507045,0.7443124168028747,1,0,32,2,0,0,0,0
637,1,3,4,669541,22140,1,2,0.704902779558087,92185,4.1637308039747065,36,8,7752,7752,0.3892912745080645,2.5201031315868714,0.2265104160226846,0.6192830375830612,0.0865854996632173,0.7747334585357398,0.7072514435364742,0.8109641752424492,4360,1,1,0.4439449549878331,0.0353972292683218,0.9021914359385312,1,2,49,3,2,1,1,1
792,2,6,1,220569,32114,3,4,2.104447617216477,226058,7.039235224512674,12,6,7302,7302,0.2314551063329001,0.5723594071121629,0.2913568158264628,0.2177752031873642,0.3416227312579604,0.7965243853981918,0.8047092001215155,0.8321119145727172,1659,1,1,0.5153788754930654,0.1856976609242341,0.8062451980696317,2,2,59,4,4,3,0,1
679,0,3,1,527849,62248,1,3,1.6042307934191018,341695,5.489252666752345,48,1,23263,23263,0.4026754984205383,0.7066478708820632,0.4494301257278459,0.2020223082886985,0.1683235776789835,0.94671316486904,0.6654047553288066,0.8025062288176895,4992,0,1,0.8828639479325868,0.3702995371576134,0.8922575071194303,0,0,21,3,5,1,1,0
720,2,3,4,377164,84479,1,2,0.8753230120753909,461232,5.45972371832053,48,4,33143,33143,0.4155075587816575,0.3720490693939717,0.1693704044663905,0.0988375254445454,0.299997936664707,0.9815733015557896,0.8125944838074748,0.823588319528459,4463,2,2,0.6526833275850812,0.5264058763705018,0.6220006331131172,2,0,111,2,2,0,1,0
782,3,4,3,244441,50686,3,1,1.3932209536799145,206800,4.080022096831472,24,7,17313,17313,0.3435765083161106,0.4018877665101474,0.3771632433652981,0.2370695572690461,0.3568269318205943,0.8840671807635293,0.8316710388889713,0.7554317913938005,4213,1,1,0.7327595883521053,0.6429922889540092,0.4179184607414697,1,1,67,0,1,2,1,1
711,0,1,2,291594,98531,1,2,0.5,867131,8.800590677045802,12,0,22183,22183,0.2306265277129084,0.2466178157128213,0.3220512205123056,0.3895592323567955,0.388677794921173,0.7523828371917466,0.5785755039949008,0.9917046353488672,2385,1,0,0.8170607162753041,0.5859849465067798,0.527598897514622,2,1,9,2,0,2,0,0
703,2,4,4,856905,111712,2,3,0.5,609621,5.457077126897737,24,2,38763,38763,0.4759760921343378,0.6392218382984818,0.2032512058117519,0.326586003680492,0.2926181293955981,0.8639470681040523,0.9746030546007932,0.9724448092454024,3012,1,2,0.5521336944832108,0.5145672605104715,0.552111419531275,1,2,45,0,0,1,0,1
760,1,1,1,228410,42813,1,2,3.170473706671304,275814,6.442295564431364,24,6,14874,14874,0.4351600487941276,0.444588481691698,0.3816748523136659,0.5153714693911174,0.403108024968985,0.8855530579503955,0.7275131093782227,0.7590715537168551,4483,1,2,0.9389053254069216,0.1152886038859752,0.5816884864969114,1,0,46,0,1,1,1,1
601,0,0,2,1017633,35612,1,1,0.9190576415179124,170683,4.792850724474896,24,0,11428,11428,0.2461090646369789,2.381297034707402,0.3124835986195977,0.3345480554150976,0.3479498858995197,0.7586816707167974,0.8940609751095513,0.9436188166149178,3078,2,0,0.6558538770649158,0.2913284444109213,0.8205718071662715,2,1,129,3,4,0,1,1
726,1,2,1,623731,20086,1,2,8.686407960716842,98409,4.899382654585283,24,3,9817,9817,0.5517805743867119,2.5877518337814065,0.0879638520213676,0.2805218624573129,0.2991389515469387,0.949839162074822,0.7299698297127755,0.9700910097479712,560,3,0,0.7021555284877375,0.5288352221731559,0.959808528651205,2,0,224,0,4,1,1,0
600,1,3,3,523181,62640,2,1,0.5769949375654754,206509,3.296759259259259,24,0,23927,23927,0.4668384440879033,0.6960155917411665,0.2223824420701049,0.1604035857381034,0.1391328065030869,0.8725157277420312,0.4051990418660773,0.9995570876509384,2636,0,0,0.5970798473383555,0.2458200439745561,0.758098518171099,1,2,29,2,0,1,0,1
633,0,0,2,793550,63143,1,2,1.0774688079896064,477318,7.559317739100138,24,4,30368,30368,0.4478023112607729,1.0472921252817675,0.1689598898437679,0.4791129912248276,0.1719820418555894,0.7888807926075336,0.6851526432410288,0.9382847349982916,1279,0,0,0.7420774323246458,0.2356203850505601,0.613909569907564,3,0,142,1,3,0,1,0
846,0,1,1,893889,56977,1,1,0.9249691951885664,505437,8.870895273531424,24,7,8612,8612,0.1758103190807661,1.3073828035874124,0.2067969160528836,0.0958015128519425,0.124270264742246,0.7588879908022022,0.4876811167137338,0.966329214044726,3693,2,2,0.8533676189870956,0.2578999040846217,0.8110925198950608,6,1,87,3,3,3,1,0
786,0,4,1,93381,97922,2,3,2.4559206254085453,703518,7.184473356344846,24,4,39150,39150,0.3618182447062941,0.07946886297257,0.1726452766858979,0.0629044601110262,0.3250172145114848,0.8532591710385284,0.7907510407711349,0.9572297041902442,1713,4,2,0.7297788129180437,0.4946489584396818,0.902204041412894,2,1,102,3,4,1,0,0
838,0,3,2,705517,112232,1,2,3.82364345088249,384905,3.4295477225746667,36,3,16226,16226,0.1287161578532917,0.523853119728182,0.3085111339910343,0.2156942649353245,0.1189699308405153,0.8783617820693563,0.6234618280801686,0.9962568579679856,2764,0,0,0.6770269712104076,0.3941661293374048,0.5830760630439411,2,0,177,4,1,0,2,0
603,0,4,0,1017962,38414,3,1,0.5,215721,5.615686989118551,12,6,9057,9057,0.1709735433167435,2.208313809201506,0.0893817395914811,0.1550323537339313,0.4455186415496372,0.8512143115038163,0.6729672186448925,0.9037411874363496,4893,1,2,0.8514104772420383,0.0708224400406761,0.6567781863644869,3,1,77,3,0,1,0,1
648,0,1,2,542827,75286,1,3,1.479515333445393,545931,7.25142788831921,36,2,16476,16476,0.2272974712545988,0.600849870272472,0.3172244135472872,0.2950277390127406,0.1521584815875036,0.8734267116627213,0.960455037912587,0.9971744317965764,4853,3,1,0.6853785206937961,0.8881155577234183,0.6638937422934638,2,0,19,0,2,1,1,1
757,1,1,3,131169,77794,1,1,6.259906279782957,315172,4.051366429287606,48,7,35039,35039,0.4477446789951282,0.140508908142016,0.3344112871709125,0.4186045668537432,0.0514878039508394,0.8750109837154233,0.6372788572380872,0.9600214470105078,4843,2,0,0.5501466011987872,0.5362994777358063,0.5067936419371943,1,1,28,4,5,1,1,0
791,2,2,2,1054971,57067,1,1,5.502360061761162,336842,5.902570662554541,24,8,14319,14319,0.2608366571618466,1.540544447754394,0.1512142199280558,0.4452702730836396,0.2090501062382494,0.9278275262585384,0.7568804376498104,0.7524377051948674,1601,2,2,0.7079728218584256,0.6168520200054537,0.5894712183554459,3,3,17,2,3,2,1,1
809,2,5,3,116221,72380,1,2,3.717026569292431,238140,3.2901353965183757,12,7,23781,23781,0.3581096852714486,0.1338088330109606,0.3446862146025994,0.3014865900712869,0.3450295746403137,0.9892354591329278,0.6843355934955087,0.9659209380063912,4311,3,0,0.6699049431845543,0.2630879241655597,0.637665331747883,1,3,36,1,3,2,1,0
599,1,4,0,201210,99300,1,3,1.59297352867985,319386,3.2163746223564957,48,7,14806,14806,0.1479042798013221,0.1688569989929506,0.221503668849248,0.4424596310589358,0.070255200940655,0.9214040779171776,0.897411303387745,0.9620589275824578,1447,2,0,0.7370343397055792,0.2033713080663025,0.41276603095269,3,3,50,1,5,3,3,1
696,0,1,0,781160,40551,2,3,1.277970471447761,259862,6.408275998125817,60,3,18548,18548,0.5341888354554705,1.6053036094465405,0.5770032331915562,0.3621945608921446,0.3536653702037614,0.8221017999104301,0.5811645763910185,0.8043259579666053,3234,3,2,0.8533701340273506,0.7919681727789748,0.8543636278845108,2,2,6,4,3,3,2,0
640,2,3,1,562656,117801,1,4,2.5926869380867426,522836,4.438298486430505,24,7,12549,12549,0.1227759635400833,0.3980271814330948,0.0954673732863118,0.3164566170594604,0.5868923119019747,0.933423755128952,0.6896893602724684,0.9997034495133196,1418,1,0,0.5768036108016189,0.345143783825135,0.9290351767755088,1,1,83,4,5,2,1,1
517,0,2,0,211606,87505,1,3,0.5,452182,5.16749900005714,24,4,41084,41084,0.4778300228800969,0.2015180084947526,0.1233058128616826,0.263017490287802,0.5207732933952451,0.7556608211751817,0.6913657309227842,0.8262866253057058,4294,0,2,0.9238555103988328,0.0572523206241894,0.4576897927315783,2,1,61,1,1,0,2,0
722,0,2,1,1078189,116993,1,2,2.9716224383613152,1144299,9.78091851649244,24,7,34009,34009,0.3094576096179876,0.7679868311209502,0.6141908797425771,0.2580321410683631,0.0868907382772444,0.9063933354073946,0.7116144327908205,0.8474803327602171,2353,1,1,0.6103682230688721,0.7560053496153838,0.9185485413080344,3,5,14,2,3,2,1,0
697,1,3,0,746330,71202,1,3,1.1982103386488556,661220,9.286536895031038,60,3,22751,22751,0.3976802460723297,0.8734890405700214,0.4637650727193945,0.4338811257288817,0.4737373030107213,0.904640787185668,0.6934789463401945,0.979997300967158,4384,0,2,0.694152289084357,0.2879539558591803,0.6712228666277945,3,0,12,0,1,0,0,0
757,2,2,3,223678,55034,1,3,4.185657267539118,308479,5.605244030962678,60,4,26525,26525,0.4455630324831223,0.3386966844738404,0.3479670506264654,0.2880712762767686,0.3641637527667701,0.9056153765271848,0.9648109201794424,0.8679528716955901,4273,2,2,0.8116537943610546,0.1079659487241883,0.8012737554857089,3,1,69,4,1,0,1,0
590,1,3,2,575453,105932,1,2,9.81610221296328,740119,6.986736774534607,24,2,14223,14223,0.0970636756908036,0.4526905624992133,0.4115071081092953,0.4324187591887932,0.2490392057547219,0.7851843760667268,0.8250916339093473,0.8952264408482578,3896,2,1,0.7121430209839115,0.3307893100088268,0.8011544494305861,3,1,4,4,5,2,4,1
616,1,2,1,1196318,109523,1,1,5.600273962856567,870000,7.943536973968938,48,6,25500,25500,0.2385425699586439,0.910248684446798,0.0553214220370433,0.370988428571902,0.4653827907341625,0.7672580492103073,0.4095128305953845,0.7892519856989266,2885,0,1,0.902245587643381,0.7297833115060887,0.7820480868402334,0,0,26,0,1,3,3,0
733,0,2,3,441794,79825,2,3,2.211067012655006,632904,7.928643908549953,24,4,15802,15802,0.1869448963466767,0.4612109823572398,0.1416739669153676,0.7247200274590291,0.5448740757672872,0.8752493007182867,0.7989984433087183,0.8037642225754797,1310,1,1,0.5907539237353748,0.1184757876161414,0.7839168666419136,1,1,138,2,5,1,3,1
872,0,2,2,319228,42976,2,3,0.6290167076410278,315318,7.337071854058079,48,8,8112,8112,0.2024947275988297,0.6190044055596923,0.5080534375346919,0.3252581155725539,0.1058834428460712,0.9207983478812664,0.6251344227501846,0.9296197956803756,3532,1,0,0.6709208820437185,0.3368252878265125,0.9488881260514666,2,0,177,2,0,1,1,0
633,1,3,1,168758,114594,1,3,5.948862486834183,485351,4.235396268565545,24,8,42700,42700,0.3815923751650039,0.1227216666375784,0.1990707724696727,0.3119030129233688,0.0773730354999929,0.9598363651167636,0.4755112076141789,0.7634810749136989,4015,0,2,0.6193740806188213,0.2881256494706237,0.6632614437337273,6,0,2,2,4,0,2,1
618,1,2,2,890578,86405,1,1,0.5,688672,7.970279497714253,36,3,29589,29589,0.2598368334605223,0.8589182724765156,0.2215945068382273,0.3619758064582575,0.2280481011003753,0.8717615118134879,0.8926819928302777,0.9734789233083366,3892,1,1,0.6315851603268867,0.2790981155455388,0.7465170693644856,1,0,48,3,2,3,1,0
636,2,4,2,1118550,56564,1,2,0.5,190931,3.3754861749522664,12,5,9643,9643,0.1958553818187501,1.6479120995686305,0.0909087552026335,0.8294451662091049,0.1067732896938787,0.9808874376351592,0.7171041091890724,0.7883956691373847,1368,4,0,0.5518137479679011,0.6239894901737367,0.5155633471885,6,0,20,3,4,0,2,1
761,3,3,3,337799,36637,1,3,7.4703320189804385,306985,8.379097633539864,12,3,16746,16746,0.5142001220229815,0.7683466622994969,0.2249722660924132,0.2187529293855832,0.0841996835109618,0.8064586116491639,0.6778435196682768,0.8452094237716565,1378,1,2,0.8362147991199196,0.3291862530277268,0.815616858957435,2,0,365,2,0,1,1,0
462,1,1,4,511590,30365,1,4,5.851751471586461,149241,4.914902025358143,12,5,13454,13454,0.4928738614258478,1.404001317306109,0.1553476562922939,0.2771095601105044,0.2021605529051773,0.900774020227676,0.8863237384583823,0.7928079777217372,1778,1,0,0.7052421264435728,0.4903780634342767,0.6629554178636728,3,1,29,3,0,3,1,1
613,3,4,4,684919,28315,1,3,7.868241417638346,194186,6.858061098357761,24,3,12065,12065,0.3893759566965122,2.015771970098299,0.245328182834474,0.5794427045714646,0.2684354082595375,0.8823134396251125,0.8439569907901351,0.9985421724570392,3029,2,2,0.9456597604460024,0.2109985737788028,0.8895889814775246,3,1,5,2,4,0,2,0
778,2,5,2,603072,94954,1,3,1.1983112474274336,935034,9.847231290940876,36,5,35515,35515,0.2740341567958194,0.5292668028729701,0.1861256674510636,0.1195978325497593,0.2799788550581966,0.7582945988889112,0.6767004988653911,0.7926350102928124,2257,3,0,0.735095063060455,0.586942806210799,0.8208672100941977,2,0,45,2,3,1,1,0
685,0,1,2,224976,86285,2,3,5.714395178088804,762092,8.832265167758012,12,3,10305,10305,0.1096499789718232,0.2172799443704004,0.4389502526122327,0.3359094519696645,0.3841292560539092,0.9655929546919528,0.97283392159589,0.7644256290069169,3175,1,1,0.8857234553500059,0.3474140173151427,0.3783046862247227,4,4,75,2,0,1,3,0
584,1,3,3,493088,65703,1,1,1.5789154783548922,590062,8.980746693453876,36,8,26951,26951,0.4623131519295628,0.6254001593027209,0.5277869735122327,0.1284032840197785,0.2627498026864369,0.991451611477169,0.7434665981778237,0.8835098695494401,3351,1,0,0.7425587194210311,0.2909677185843194,0.831872530001231,3,2,40,2,1,2,0,1
784,2,2,4,436356,86812,1,3,3.580399667699981,774287,8.919124084227986,12,7,28208,28208,0.2975090817141886,0.4188706630419758,0.2803389583782776,0.2615732400035262,0.5772961734753806,0.960396133255071,0.8082255722528657,0.807668683271165,4802,0,1,0.6539119734418545,0.3184005162236054,0.7384489660695597,0,1,213,3,1,3,2,0
678,2,2,1,228791,111788,1,4,0.6794130216083133,716998,6.413908469603178,48,0,27839,27839,0.1918804839672999,0.1705542336088548,0.205155517842557,0.2109562360289796,0.3538773252731429,0.9335532230980478,0.8034729411909121,0.9306848158823566,4158,0,0,0.8215058461031731,0.5002876058397846,0.6188796290468463,3,3,202,3,1,3,3,1
680,1,2,3,315056,18248,1,3,5.80048743173542,173301,9.496985971065325,12,5,6715,6715,0.2812882828298135,1.4387695455209704,0.1718363510005784,0.0616919006166675,0.3692520720246233,0.9296928570605144,0.8735269993884119,0.922515757681518,1471,2,1,0.6589528221583607,0.634977030372653,0.4129516819418212,5,2,9,4,4,1,0,0
717,3,4,2,1069371,106072,1,4,11.204359894876562,775687,7.312834678331699,24,5,41098,41098,0.4423855146911461,0.8401298174824647,0.2590378223046488,0.189611412363291,0.3408061415524727,0.8659688831455696,0.6093956149832878,0.7975556285352202,3851,3,2,0.4438643921628217,0.3312431578259266,0.9048503065433032,4,0,38,3,3,0,0,0
756,1,1,2,637061,64331,2,4,9.072887168037534,374843,5.826786463757752,36,6,11584,11584,0.2213705765606873,0.8252384801521299,0.1628953981928947,0.2025843103758274,0.1348494168924224,0.8713239079910479,0.5719514571477536,0.8288022512564953,4752,1,2,0.7489517670417509,0.8615510621562829,0.7296124472038065,2,1,64,3,5,3,0,0
731,0,2,2,742546,33890,3,1,2.520387703390292,241769,7.133933313661848,24,7,5361,5361,0.1480506500167374,1.825872922199272,0.261885255838191,0.5110644738295707,0.2173596730569249,0.8390129993799937,0.8395981486611812,0.9223561145208128,955,0,0,0.7691939952616773,0.401376591364052,0.5421218112755039,3,2,21,0,1,0,3,0
619,1,2,3,63104,96926,1,1,9.049099013977216,819843,8.458442523162,60,4,12831,12831,0.1419788708462564,0.0542544484108151,0.1308879425295497,0.0372131932949555,0.366260954101278,0.8031036780922264,0.8415713818845258,0.8641716965416446,2892,2,1,0.5050186579140863,0.7107246769364357,0.9160764828161848,3,0,5,3,0,3,0,1
797,0,4,2,1072927,64006,1,2,11.226802581630242,245543,3.836249726588132,24,2,7551,7551,0.1298220103525633,1.3969094043266777,0.4085061286800349,0.3054832170364603,0.3558476850153594,0.7937272139380626,0.734539588780434,0.8804666672347665,3497,2,0,0.6963829223902481,0.1171786156007508,0.7669429125337971,3,1,157,2,1,1,1,0
715,3,3,3,103228,104649,1,4,4.464459710810191,588937,5.627736528777151,36,2,16172,16172,0.1340339111069355,0.0822017729107142,0.314821508494451,0.1209573504265931,0.552676775101287,0.8424136073944036,0.672294389411571,0.9182312958766192,3670,2,1,0.7717193539969267,0.2283549789032957,0.8212591862725885,1,3,193,2,3,3,1,0
747,4,9,1,876463,89713,1,4,5.478253494094134,503754,5.6151728289099685,60,1,17575,17575,0.2062438610742664,0.8141360040722452,0.1782331982631993,0.3657307140087008,0.1959234682475751,0.8458884886598559,0.562027809393562,0.962747325798642,642,2,0,0.486265585780686,0.7805034498812738,0.7456785369561456,2,0,54,2,5,3,0,1
682,2,6,2,475374,63539,2,4,3.996627454062152,250936,3.9493224633689534,48,1,22115,22115,0.3690034234345257,0.6234674766678733,0.0787346854903917,0.1429329637608965,0.093039654215673,0.8539752928049974,0.400775323941811,0.8891339638360681,2133,1,2,0.4854973733177211,0.2551417191524118,0.5409177613366931,2,0,30,4,5,3,0,0
597,1,1,3,400947,111346,2,1,7.034567823295375,502577,4.513651141486896,48,4,50272,50272,0.4512904100196146,0.3000758895694502,0.1890602641672013,0.0216626754310693,0.3774328739280573,0.7792719099556931,0.7956284468794377,0.9383283267377646,4296,0,0,0.6710053450284634,0.237425399833912,0.610119561245414,3,0,121,2,3,2,0,0
574,1,1,1,951390,108757,3,1,3.813274480425672,681659,6.267725295843026,12,8,24718,24718,0.3050754215744205,0.7289875594214625,0.3013696061866702,0.1118680042168332,0.1094062989814743,0.7524435233479231,0.6787117925983066,0.8206248665967197,2119,0,2,0.8650037339028559,0.0680687609830783,0.4655639278518975,3,0,154,0,4,1,1,1
734,1,2,4,57672,111877,1,2,0.5,967142,8.6446901507906,24,4,23917,23917,0.2919437590815747,0.0429578912555753,0.1914324098454425,0.3457296457063063,0.3234302333373858,0.8922153982085189,0.5941883306380342,0.9721682556689764,870,3,1,0.7915439146523322,0.635973073009063,0.9339308828804704,0,0,9,4,1,2,1,0
652,1,4,1,887393,116306,1,2,3.965057106300232,596202,5.126149983663783,48,0,25763,25763,0.1889597465266632,0.6358177279475407,0.448340562544799,0.6000333484456981,0.123535932638651,0.9450377282184068,0.6878645122166237,0.7665862243608804,3070,0,2,0.9172312015208456,0.5482190396314113,0.8767066892130503,1,3,179,3,2,2,1,0
520,1,2,2,398420,37863,1,4,2.0766479532641817,316980,8.371761350130734,48,0,8079,8079,0.2696003136762925,0.876889487538406,0.1868269750621026,0.4046638008367898,0.6472001170810796,0.980816534922049,0.4946822620532487,0.8323164664265217,2472,2,1,0.8340966268118417,0.2081096031059076,0.6498820290314221,0,0,28,3,2,1,2,0
838,0,3,4,644838,77302,2,2,1.8573380124566727,638418,8.25875139064966,36,4,28301,28301,0.3440911888566362,0.6951501901632559,0.1444956457197314,0.1933754945024235,0.0247186126436279,0.979499738022001,0.6703205434756876,0.988103065915084,553,5,0,0.5876231043647687,0.2938279550752385,0.75948722086255,1,2,56,4,5,3,2,0
571,0,1,4,471674,45288,3,1,0.5,316432,6.987104751810634,24,6,20158,20158,0.5641564218372522,0.8679157098274746,0.2163639858689665,0.1407141609300977,0.4225797658526662,0.823679583984276,0.8682775519005753,0.9152841382100376,2673,1,2,0.76253083729443,0.4572212659927874,0.5346147007679739,2,1,72,2,5,1,1,1
684,1,4,0,1186901,20068,1,2,15.0,173360,8.638628662547339,48,0,5120,5120,0.2502333356507166,4.928663377848648,0.1925485140858038,0.0258095804572338,0.0426981143555773,0.9491035773186138,0.888691774577149,0.8857948696728044,3030,0,0,0.9054392229623284,0.335673754955542,0.5815397169885778,1,0,16,2,1,1,2,1
750,1,3,1,512873,56797,2,2,11.891262947411866,396805,6.986372519675335,12,5,12568,12568,0.2585336632683067,0.7524942631946523,0.380073198026751,0.4697863485692105,0.1117842904911783,0.908051864694193,0.5708568497736891,0.9944006513731488,708,1,1,0.8619329919163871,0.1251869113807037,0.7778366335050726,4,0,57,2,3,3,0,0
599,1,4,4,887031,98442,1,2,4.133439663383155,308617,3.1350135104934886,24,5,11130,11130,0.1963162380570159,0.7508913878222709,0.1174661659592447,0.5314543966099212,0.5964039249481654,0.8214211679359369,0.9572763069914746,0.8809405438016089,3392,1,0,0.4060713153712373,0.4003852368927454,0.7418887834468056,2,0,8,0,4,1,0,1
