credit_score,dpd_12m,dpd_24m,active_loans_count,total_outstanding_inr,monthly_income,employment_type,employer_tier,job_tenure_years,requested_amount,loan_to_income_ratio,preferred_tenure_months,loan_purpose_encoded,existing_emi_monthly,total_obligations,foir_ratio,debt_to_income,geo_risk_score,ip_risk_score,device_risk_score,liveness_score,age_consistency_score,face_confidence_score,avg_response_latency_ms,hesitation_count,question_retry_count,extraction_confidence_avg,inconsistency_score,consent_confidence,prior_applications_count,prior_rejections_count,days_since_last_app,last_outcome_encoded,prior_risk_band_encoded,prior_loan_performance_encoded,application_velocity_30d,default
696,4,5,2,93823,99736,3,3,3.5410567253504373,839625,8.418474773401782,48,4,15487,15487,0.12746589724279409,0.07839279029972461,0.10585775631235654,0.1872767869075099,0.6628820635629606,0.7985628633165982,0.7984004459468189,0.8998853728461557,903,0,2,0.9127516371678911,0.07990322066379808,0.755838920575404,3,2,20,1,4,1,3,0
731,4,4,2,150436,106047,1,1,3.877668661208052,490725,4.627429347364847,24,5,47582,47582,0.3707209046759195,0.1182148795659786,0.07398373393389672,0.33134186163794693,0.1987628027943547,0.9416238342499917,0.7827980636880031,0.7602809893886525,1697,2,2,0.878430569342472,0.2944578759992392,0.7879732823175195,2,0,22,3,4,2,2,0
599,1,4,0,749205,110883,2,1,0.6400007354897551,855360,7.714077000081167,24,3,16642,16642,0.19924145217158265,0.5630597115878899,0.5559235927407271,0.23141978972635466,0.16710322256744048,0.8217493466090748,0.6120122411130537,0.9018293236147313,4309,1,1,0.7653399693042509,0.40100232604744307,0.8675997332282238,4,0,185,1,5,3,2,1
664,0,1,1,219649,35190,3,4,10.46895876707818,185234,5.263824950269963,24,1,14333,14333,0.47746873458176,0.5201501373496258,0.08615751621299135,0.2599510716758421,0.16781480942697063,0.9593058935928519,0.7906424555417838,0.9918792499106015,3431,1,0,0.6587949068664236,0.7422276556502145,0.47783665054591695,4,1,18,1,3,1,1,0
700,1,2,4,883893,119336,1,1,7.857709004325174,1158952,9.711671247569887,12,4,40853,40853,0.2716931107953297,0.6172299222363746,0.25421844626878637,0.05856049443201827,0.1619669110239905,0.7527291695481821,0.34326799847520123,0.9388488206856729,3213,4,1,0.6310554793893757,0.14955627688958917,0.590602281706836,1,2,6,3,2,3,3,0
589,1,2,1,698205,74446,1,2,7.084385080671914,501409,6.735204040512587,36,5,29973,29973,0.42242633908732496,0.7815564301641458,0.25350739403426686,0.12714108313560293,0.1794838700384588,0.8788098448918821,0.7597659192042797,0.9519100505513426,3714,2,0,0.6180583898589488,0.17803979934600594,0.7978881738236403,2,0,42,1,0,2,2,0
775,0,0,1,754991,103522,1,1,5.596558093286473,639798,6.180309499430073,24,6,50998,50998,0.4452596104665728,0.6077540683783801,0.3041828405100183,0.10154259542220796,0.03332442692602013,0.7942853147852316,0.6999135099101388,0.8318620546187928,4042,2,1,0.617722560180369,0.511308843427405,0.5537736988663998,1,0,223,4,1,2,4,0
662,0,1,1,855288,92626,2,3,4.404527150595058,288349,3.11304601299851,36,2,14959,14959,0.15646463962062068,0.7694815710491655,0.2850015412709962,0.2550635719218622,0.11924265397758972,0.9024549205985238,0.8727223170564709,0.9975349793971958,2528,1,1,0.7120154416525011,0.08844027958025213,0.8962579001353163,1,0,24,3,2,0,5,0
753,1,1,4,790565,33996,2,3,5.943376497049967,290778,8.553300388280974,36,1,10074,10074,0.27780046581569534,1.9378873004667216,0.14926906594401884,0.08422202322184852,0.3314143835397796,0.9837941484779188,0.405794799150429,0.9102208837091402,3480,0,1,0.6802153170525627,0.3583467228624419,0.9298287558051488,1,0,159,1,3,2,2,0
541,0,0,5,1097093,24400,1,1,5.917807998612131,88758,3.6376229508196722,12,4,3244,3244,0.17998953221015196,3.7469023224043716,0.3209967154074125,0.236566613541712,0.029508293246358064,0.9228905996124733,0.9133163439807025,0.8893788674427123,1444,2,2,0.35752446496069873,0.09679553474085265,0.9587516340027208,2,3,3,0,5,0,1,0
625,4,5,2,322855,17204,1,4,1.265890287817707,126075,7.328237619158335,48,6,4678,4678,0.18295386784413098,1.5638562737347903,0.31394742144389576,0.28187858217864153,0.3601293576533326,0.9289597530798835,0.8706124670728009,0.8088573969408176,4297,1,0,0.7420710439120554,0.4978559864071279,0.8482066220702661,0,2,5,0,0,0,1,1
801,3,4,2,1190549,49668,2,3,6.882067565108453,400494,8.063421116211645,24,3,5319,5319,0.10351547046055727,1.9975118117634425,0.33635621817356565,0.533043230169339,0.28872946230658686,0.8784947531949088,0.6894624166330636,0.787971605121073,4236,0,0,0.8944115641785254,0.8572499468934951,0.8925340547876329,1,1,1,3,5,1,0,1
676,1,1,3,883019,26549,1,2,1.196097654671554,137801,5.190440317902746,24,4,2716,2716,0.12700186923540382,2.771664343917536,0.13793324159700798,0.24922720587087632,0.14345336593268382,0.9831716184755493,0.764635360092839,0.8470641398039793,915,1,1,0.7633639412809717,0.19631407657005212,0.9329426054679698,2,1,90,3,5,3,0,1
606,0,2,3,432677,55434,1,1,1.3151538670326395,490326,8.845221344301331,24,6,24521,24521,0.48728339159790335,0.6504386597876153,0.6337383790969846,0.1665593096589081,0.3374090923284864,0.9107276531406964,0.6587435448355642,0.9916300892812012,3177,0,1,0.732789798906794,0.4024403957723949,0.7201298975253984,5,2,49,4,3,0,1,1
594,6,9,4,610795,118265,1,2,3.0932617489842276,510067,4.312915909186995,48,6,48225,48225,0.4331632500636401,0.43038585662142925,0.13787554228329407,0.29796001980879455,0.2972230994904547,0.9859035498673923,0.4771072141398116,0.8597331069074987,1219,0,1,0.8779054129952905,0.2776843181078209,0.7949229910843606,1,0,27,1,1,0,3,0
777,0,1,1,1004684,87777,1,2,1.8124891317981717,375038,4.272622668808458,24,5,17473,17473,0.23279124302345974,0.9538223756413031,0.7217126075989999,0.4061225165595963,0.3031757092675022,0.9665244907736805,0.7641782383761255,0.7884906608886201,976,3,1,0.7543005358600899,0.6038026760878183,0.9012737720794443,2,1,31,0,2,0,1,0
575,1,2,2,80087,80214,2,1,8.655044911298203,765460,9.542723215398809,12,0,15874,15874,0.2311101332183381,0.08320139460277091,0.40808604441756235,0.2918073433808199,0.6185510466491615,0.8868858455461397,0.7959717317205208,0.8117000135477208,2704,0,2,0.584128105616319,0.40347743758638216,0.9058240153947902,1,1,63,3,1,0,3,0
633,1,1,1,53613,113741,1,4,1.786290092955451,1110966,9.767506879665204,48,4,37176,37176,0.24766683978677023,0.03928003094750354,0.5982231155431721,0.09882095226542657,0.14713080896094466,0.8178155332294504,0.7211817822279991,0.8019820068321232,3061,0,1,0.664530100727366,0.33134142497404157,0.7590916020772916,4,1,55,2,5,3,1,0
515,2,4,1,1151511,112869,2,2,4.6310342479242665,603338,5.345471298585085,24,8,36958,36958,0.3109712791034179,0.8501825124702088,0.1789368149933353,0.38605452972950544,0.28007484720724607,0.9515650718876966,0.802661683116438,0.811665993829382,2139,2,0,0.9823158981148646,0.2472913716498748,0.9242190502517976,0,2,22,1,1,3,2,1
544,0,2,1,1115648,113817,3,2,3.3317673160145684,808071,7.099739054798492,36,4,41153,41153,0.30882886144559835,0.81684341237835,0.38431496738493315,0.23369199418499298,0.07676411641244202,0.7671287499076392,0.9325711625859017,0.8355233306705302,532,1,0,0.7902054004883561,0.7106914706734316,0.7449486972566368,4,0,43,4,2,1,1,0
741,1,1,1,78396,70905,3,2,4.060920297805192,418377,5.900528876665962,24,3,33454,33454,0.45182192801964693,0.0921373668993724,0.3811948481462718,0.2688343311894684,0.29284537077058725,0.7790327687033225,0.9395210831657047,0.826887417252317,3737,2,0,0.9391322720171882,0.6192383311553935,0.9549703310126074,2,4,0,1,1,1,1,0
698,3,4,3,807435,24361,3,3,4.895502920839483,169209,6.945897130659661,60,0,7291,7291,0.33894133349262323,2.7620479454866387,0.20113062382324148,0.2445279738035178,0.10938041301322805,0.8487881445931762,0.6536680811806964,0.785800626769247,3095,1,2,0.8685004601305791,0.4249680754975379,0.7532090953129427,0,1,56,1,4,1,2,0
829,2,3,0,290897,68589,1,4,12.755062241611261,347848,5.071483765618393,12,2,12476,12476,0.15248341545365257,0.35343009326082414,0.19342963923691825,0.33782070982837575,0.37473279036763163,0.9505765148474107,0.7955224276531787,0.8742521755559757,1261,1,1,0.8108647181900293,0.5760149510479258,0.8037333882887714,1,0,83,3,1,0,1,0
652,0,1,0,89985,37315,1,1,2.2378508921189693,218233,5.848398767251775,24,1,17411,17411,0.4107251504257863,0.20095805976149,0.4066072925991834,0.5636708797394264,0.20876176121710122,0.8870295954819798,0.790660026645145,0.9493045077438967,4929,1,2,0.7100400627002273,0.6939349868827042,0.842543552601959,2,0,5,4,1,3,1,0
591,1,1,0,424857,47148,1,1,11.569400089313925,280267,5.94440909476542,36,1,13318,13318,0.25866050681793223,0.750927929074404,0.1514457430363928,0.16237992553807193,0.2856746717572962,0.7727910424536527,0.7904960740545011,0.7617555655510153,1313,3,1,0.9442115784083444,0.3351096728512261,0.7791271301895474,4,1,10,0,5,2,2,1
679,1,4,2,443552,88617,2,4,0.5,717782,8.099822833090716,24,8,33454,33454,0.29131469293009093,0.4171058224343711,0.1406461734879699,0.33168099494267705,0.10918404389635289,0.8851488300158975,0.5058324686835496,0.7632007690098934,3259,0,0,0.5999939332301636,0.39011130102884445,0.49541296670212376,1,0,193,1,0,0,0,0
695,0,0,1,982131,57624,1,2,4.872380445100857,220967,3.8346348743579064,48,4,24048,24048,0.38320822339297395,1.4203153200055532,0.2829538641248452,0.060288195134091345,0.18230275459862336,0.8249608361570773,0.6794962437484335,0.7835418913622935,1800,1,1,0.8724865628354644,0.6479088740315311,0.41618914666026735,2,2,207,2,4,0,3,0
530,1,2,4,665100,92082,1,2,10.188963365035802,290488,3.1546664929084947,24,8,37480,37480,0.4342982009055479,0.6019091679155535,0.2388286026767414,0.15092318184828427,0.18898134091078603,0.8617188733047851,0.8498824793115568,0.8443973345507991,4028,2,0,0.9094305329269314,0.3111524020942647,0.8940166927611136,1,2,14,0,4,3,2,1
626,3,4,3,98076,97586,3,1,10.129365257908738,573175,5.873537187711352,24,2,17435,17435,0.22416597049992965,0.08375176767159223,0.5262480370220097,0.43823695455201467,0.1971768206815122,0.8937459591707521,0.5186977060627682,0.7785367611537615,530,2,1,0.8300496808851378,0.11590845885234134,0.8757657550322389,1,3,51,0,3,3,0,0
598,1,2,1,924582,20650,3,1,0.5,203793,9.868910411622275,48,0,5056,5056,0.1870991299104629,3.7311622276029057,0.10191840501390333,0.2310597140399033,0.21121521147999286,0.9519008744410151,0.8138389184290623,0.7578727013111365,835,1,1,0.772428600931434,0.18863044914807275,0.8141368248011593,3,0,3,2,2,0,3,0
753,0,1,2,1124302,45380,1,2,6.548811149399694,301300,6.639488761568973,12,1,17427,17427,0.407167108333644,2.0646062876450713,0.3875110291466207,0.5372572513345676,0.07261744661903881,0.9824633070227682,0.6621172690092225,0.9024512700320307,969,0,0,0.4705380148124137,0.09517655818432519,0.9844211807912397,3,0,11,4,5,3,1,0
711,1,1,3,845279,41097,1,4,5.277412183451139,389945,9.488405479718715,24,8,17773,17773,0.41231758903591875,1.7139916944464721,0.31981759986697594,0.2756890056385668,0.25571388992509697,0.8976505464747109,0.5602633237457096,0.7935247625541341,2220,1,1,0.7864643890247603,0.3905510950806096,0.82311199538156,2,2,57,3,0,0,4,0
666,0,2,3,1102182,99288,1,2,6.626178214877772,608471,6.128343807912336,60,7,28153,28153,0.31346584336882877,0.9250715091451132,0.3407070525055084,0.5309626514607146,0.0649834335708955,0.97423261244558,0.26122120601311016,0.7555102830443635,2953,0,1,0.5774854403991007,0.641579342858079,0.7957769399338206,4,1,22,2,1,0,2,0
502,1,3,0,393311,55914,2,4,0.9365714309244922,539600,9.650534749794327,24,4,15025,15025,0.2324903974479993,0.5861844380059854,0.26446802016483795,0.4693154005161424,0.47681582325342803,0.7757443556609589,0.7291976248608993,0.7693368263620288,3382,3,1,0.35600418550263196,0.07627555955343449,0.7023101187916749,4,0,141,4,3,0,1,1
602,1,2,3,479028,35642,1,1,9.128929956717087,323373,9.072807362100892,36,7,10423,10423,0.33059337504643577,1.1199988777285226,0.6823814136547645,0.5881435248313048,0.3104056289187364,0.9979403333169782,0.5248304733160534,0.9464463434130348,3094,4,1,0.6155033306558025,0.10999542910921654,0.8732009374949073,0,1,59,4,3,2,0,0
576,2,2,3,1186971,104360,1,3,1.557412279704117,842707,8.075,24,8,35510,35510,0.40585853779243736,0.9478176504407819,0.3531705485107613,0.10011850487002141,0.5594583571975766,0.774272512947538,0.9723629286224529,0.7835802146804902,1721,1,0,0.4391260583299215,0.5313198961396536,0.6374291967970445,1,2,48,0,1,2,1,0
667,1,1,1,519987,85736,1,3,0.5,276826,3.2288186992628534,36,8,18747,18747,0.23706427847401904,0.5054148782308482,0.3243630200147524,0.46704937698548077,0.5075180182092137,0.8166822669645369,0.880476900386534,0.8357340240806034,1768,2,0,0.6853854643376797,0.3078822736674782,0.9160682488265777,5,0,49,0,5,3,0,0
680,1,5,5,887390,73650,3,1,1.279938255563573,728874,9.896456211812627,36,2,32370,32370,0.5553806825392977,1.0040620049785018,0.17806429891040784,0.3497197258563601,0.22740342247744388,0.7500920708796733,0.5907555479965961,0.915343825450293,1477,1,2,0.816412686427755,0.6302584774879556,0.6672538272311102,3,0,13,2,3,0,1,1
680,1,4,5,480386,82684,1,2,0.5,508265,6.147078032025543,24,4,17728,17728,0.2385292025752968,0.48415856352700243,0.37484095362006387,0.076396825344909,0.20563994632168062,0.8869723539615653,0.4886530963276069,0.9717286186782572,3988,0,2,0.6525995386579788,0.27899647431731395,0.911623837460408,6,0,84,4,2,1,1,0
636,1,2,3,200745,106664,1,2,1.2622231579750205,1017717,9.54133540838521,36,3,27829,27829,0.23507775243856852,0.15683595214880372,0.0507917462468827,0.1452257451220918,0.33964552838072176,0.9525709626127583,0.8384601497567873,0.8537063562104275,2469,2,0,0.40362131332156426,0.32461233098803166,0.7084587327470027,3,0,55,3,2,0,0,0
757,3,3,0,833073,34050,1,1,15.0,194144,5.701732745961821,12,8,11425,11425,0.2856398826915833,2.0388472834067546,0.010941793380598273,0.31401199484431597,0.32735689794427514,0.8489008647520523,0.6056469657805424,0.9526946303461239,516,2,2,0.587734932042576,0.5427136405584425,0.9317228974180586,1,1,63,4,3,2,3,0
781,2,6,1,1129898,24213,1,4,2.9386521138044466,131295,5.42250030975096,36,4,8213,8213,0.19803858032561508,3.8887443384407825,0.20995154349145556,0.17916674542842054,0.29185060165320204,0.8039041803517224,0.7611378843402269,0.8822196998439922,2784,4,2,0.9770618481852759,0.34060078663044024,0.7443312746095347,2,2,173,1,0,1,0,0
691,4,9,2,531222,109422,1,4,3.2617000706055763,428391,3.9150353676591543,60,8,40299,40299,0.3769266134312385,0.40456672332803273,0.37944373741499166,0.36388512670080525,0.6372534788152969,0.9882701923272301,0.9596637146966256,0.9348871143206298,3842,3,1,0.7990412309490383,0.06345833004683753,0.7354981970818837,4,1,365,3,2,3,2,0
574,3,3,4,61138,61019,1,1,1.5293791537109735,262023,4.294121503138367,36,7,27638,27638,0.4849856036001645,0.08349585101908148,0.5654096362579537,0.09183274033777766,0.6634392250352535,0.9743110734842744,0.7865614225384463,0.9677990747588708,3376,2,2,0.8004362406701517,0.7315077897768237,0.9151036735548552,2,0,95,0,5,1,3,1
665,0,2,0,539925,20520,1,3,6.98073194709262,146200,7.124756335282651,24,2,8767,8767,0.3820875163402793,2.192677875243665,0.21300056469270529,0.6612785759569063,0.046588646753580126,0.9419584763881798,0.8345689272570559,0.7592876189189242,1607,0,2,0.48110012725899,0.5612741371440964,0.80050351733567,0,0,64,1,5,3,0,0
667,1,1,1,936371,36560,2,4,8.852222449384303,174814,4.78156455142232,48,2,11045,11045,0.3313386993901929,2.1343248541210795,0.6533438040329157,0.3846084505377468,0.18714086984086134,0.7650759291020467,0.6725938694310034,0.9062991567644243,3651,2,2,0.6400374515610865,0.5941014043133837,0.5311441565660456,0,0,1,3,2,3,0,0
620,2,2,3,169332,100113,1,2,0.5610678287637904,662960,6.622117007781207,24,2,43427,43427,0.42467898742515797,0.14095072567998163,0.07482881338329041,0.14700766335416063,0.5126501819420117,0.9198662237671471,0.7657472880632779,0.7830910265900624,3283,1,2,0.611298587624579,0.46001708781942,0.5226026228559909,1,1,11,1,1,2,1,0
764,0,2,3,788612,72271,3,1,6.760838566296345,590334,8.168338614381979,24,3,20807,20807,0.29286553577580016,0.9093227804605812,0.18332200864253614,0.040381071824496385,0.5333605867806686,0.9780708553548203,0.7454404059175082,0.9030248409716184,3491,2,1,0.8034416484973785,0.2894621249851832,0.8797063501482697,3,0,57,0,2,0,2,0
691,2,4,2,523843,91788,1,2,2.2737488293298234,434487,4.733592626487122,36,5,37828,37828,0.4314925866963153,0.4755913990209323,0.12380024388111606,0.23069411888591965,0.5957983422967758,0.8119944202754851,0.7395181000576456,0.8873952933798617,2612,1,2,0.8893081134952805,0.6134509419983826,0.7475906227914113,0,0,134,2,1,3,1,0
736,1,2,2,647382,84932,1,1,0.6423717964630731,514607,6.0590472377902325,36,1,24188,24188,0.4365110029631945,0.635196392408044,0.2804507471392466,0.2629005592290888,0.20977062419904782,0.9811855630851563,0.8880779265767709,0.789557720150552,2859,0,0,0.6433584722725492,0.4321385794689962,0.8808130369244965,1,1,196,1,5,0,0,0
778,3,4,3,389829,74862,2,1,5.1858829914427265,346326,4.626192193636291,12,1,14606,14606,0.23793491976265957,0.4339417862199781,0.398315121154665,0.20561853313291056,0.2747699730320846,0.8851793904660479,0.9303859446885459,0.9603552542949723,2631,2,0,0.7639456581071332,0.4263740052015065,0.5598438356685795,0,0,40,0,0,3,1,1
715,0,3,4,454647,100262,1,2,4.227349544286239,343810,3.4291157168219266,36,8,46543,46543,0.4776493407899166,0.37788244798627596,0.3728262365581144,0.16014860463494254,0.3538821978799351,0.8705840996420858,0.7314429144849118,0.8511511111841314,3812,1,2,0.7238175616632785,0.3069863180615164,0.8315322451626522,2,1,34,4,5,2,1,0
609,3,5,2,534178,72166,1,3,3.608763855410114,251479,3.484729651082227,36,1,12203,12203,0.16100737990542235,0.6168394165304067,0.30809561132604013,0.2878796582767511,0.2078217615097971,0.989932088897533,0.9591669788333658,0.7921301974369657,4394,0,2,0.8312899898185279,0.43622036356312793,0.5683178649044202,2,1,7,3,3,3,0,0
757,1,2,0,649109,75459,2,1,1.2189540541574353,523061,6.931724512649253,24,2,22838,22838,0.297322461882749,0.7168451300264603,0.37999702950297326,0.460410921494988,0.07783129822228115,0.8207683998264463,0.628787366029728,0.8049730272345373,620,1,2,0.8154718955843243,0.11172004698033625,0.6926152917880171,0,2,1,0,3,1,1,0
694,4,5,1,698595,92764,3,3,1.1165687441424654,669230,7.214328834461645,24,0,41760,41760,0.4474780301847746,0.6275737355008408,0.17361626923987805,0.11979271299580631,0.34207272692253676,0.8984626724478517,0.9507956037391736,0.77794762184947,3422,1,1,0.6456585288496236,0.11714831856394498,0.5469562032733247,3,1,236,0,4,3,2,0
855,1,1,2,838801,25431,1,3,0.5166633362649886,170879,6.719318941449412,12,4,4411,4411,0.1338688059663522,2.7486171732662235,0.2992711425538866,0.34553177644519245,0.20780715667381128,0.8371779915953853,0.9283265462278437,0.8590609895229737,705,1,2,0.5629906296594666,0.8799432946078908,0.7585513000328508,0,2,213,4,0,2,3,0
723,5,8,1,938280,15694,1,2,1.500088327227774,113716,7.245826430482987,12,0,3111,3111,0.25240927874307045,4.982158786797502,0.20311088722125975,0.46543092892531535,0.24366079453686101,0.8743003954120212,0.8731387376114109,0.9275973828064742,3830,1,2,0.46760034777516746,0.38119059764325464,0.5887464611126851,2,2,293,2,4,3,3,0
702,0,4,2,266135,84274,1,3,1.3578471902318598,589757,6.998089564990389,24,5,40403,40403,0.4862513747552291,0.2631644002499782,0.3447126597468043,0.2559908051372118,0.18448018680401498,0.885382290312797,0.29626697034863914,0.9588631360783675,2802,2,1,0.8399785734233136,0.511488599219708,0.8584858219746679,1,2,144,4,5,1,1,0
722,3,5,2,347830,95711,1,1,5.949427473393135,910403,9.511999665660165,36,8,32703,32703,0.2999606575033395,0.3028474609327385,0.2722655901717258,0.22793211375716102,0.5691392950211756,0.7565218308605217,0.7881195953073286,0.8093805252282003,1172,1,2,0.814252154865536,0.43816913123392925,0.6350266222683029,4,0,15,1,4,2,3,1
615,1,4,1,586045,37790,1,1,5.805187858210234,148654,3.9336861603598834,24,0,14959,14959,0.42970047963414015,1.2923282173414483,0.25814725405089156,0.06456867316178609,0.18529872244518206,0.8641197117772232,0.3327212649257604,0.9674637614736464,4651,4,0,0.7947058521834509,0.4955503569432852,0.7097113452885974,2,2,145,0,5,3,1,0
629,2,5,2,942325,117180,1,1,4.7510654389950195,482745,4.119687660010241,24,6,26821,26821,0.28301675547958083,0.6701406667804517,0.18994477274444205,0.30830465948366487,0.5011830726804442,0.9068321282686548,0.637349680621919,0.9206768661495244,4224,2,0,0.7768399168807373,0.6163307396614823,0.9033978208818408,1,0,33,4,4,1,1,1
558,1,2,3,496311,47033,1,3,3.7358403339339796,381017,8.101056704866796,36,4,13988,13988,0.24384964706807122,0.8793666149299428,0.24234182492017636,0.18610158549269676,0.24791816708403575,0.824612671872615,0.8925130643472646,0.9430254913897846,2979,0,2,0.8196417571014675,0.493177159822456,0.5595727500151699,3,1,17,4,0,2,2,0
707,1,2,2,880251,119189,1,4,4.064299548370237,1157060,9.707775046354948,24,8,28668,28668,0.20521191312435577,0.6154447977581824,0.08397434936428493,0.14227564919880437,0.28347069833833155,0.7869430415916747,0.6528410693211907,0.9714584120189756,3379,0,1,0.7241058141590025,0.735997158723766,0.6588367410608106,0,2,112,2,1,1,2,0
611,0,2,1,743677,107378,1,3,2.6722335992024417,921038,8.577529847827302,24,4,15389,15389,0.1265642102637596,0.5771487952218642,0.11831778470979022,0.37221305032615115,0.11729086896435365,0.7566233415257726,0.8233962186088918,0.8258561958918621,3427,0,1,0.6365270907808768,0.24728033623362772,0.8404116731482587,0,0,38,4,4,3,1,0
741,0,1,1,820820,29378,1,2,3.762405027071244,179814,6.120702566546395,24,5,4436,4436,0.16334974503164595,2.3283295890348787,0.3690542521174397,0.11268290908605579,0.312381224641898,0.7589927436605379,0.6984255441110978,0.8121232802319386,3553,0,2,0.583831087228089,0.6238345771129356,0.8885114579817299,3,1,113,4,3,0,0,0
695,0,3,0,173561,112295,2,2,5.86069386566536,524971,4.674927645932589,12,5,34250,34250,0.2656096827504268,0.12879840301586595,0.29389351060762064,0.05173032643241636,0.2963039216614342,0.8584842428437715,0.8943559953428363,0.7795994488846184,1127,0,0,0.9198929325310458,0.5054777837694311,0.6982391913986912,3,1,135,2,2,2,0,1
598,1,3,3,292998,46297,1,2,5.44435692370258,331514,7.1605935589779035,24,4,10018,10018,0.26266514503086796,0.5273883836965678,0.17556583992993496,0.23656469631752727,0.3949825438926169,0.9411804339925413,0.9096792179086658,0.8427224828380686,1572,1,1,0.5831182488904301,0.7142760596829983,0.8834118020432653,2,1,113,2,0,3,1,0
785,1,1,5,765400,113939,1,4,3.114323769556919,683143,5.9956906765901055,36,8,39219,39219,0.4004777232683895,0.5598024674021479,0.370651105458889,0.2804137747984491,0.1633613655830719,0.8614322299725312,0.6635929163331951,0.9184476526294248,2093,0,1,0.699384522189293,0.3551480688367126,0.7410355434779076,4,2,2,1,0,2,0,0
792,0,1,2,358024,72830,2,1,2.957105277425723,485399,6.66482218865852,48,5,27272,27272,0.315644063307127,0.4096571925488581,0.274173226777793,0.43131240626259976,0.10009325985900375,0.8955740654100918,0.8405129087229126,0.819122405654881,1842,2,0,0.7229226790407338,0.49034465938197924,0.46205057187232756,0,0,197,1,1,1,1,0
759,1,1,1,291750,25577,1,4,3.345150351690847,219964,8.600070375728194,48,0,11832,11832,0.4353109785012842,0.9505610509442077,0.11475114191517269,0.10170406993839512,0.0731446606341972,0.7828711439790395,0.7215740068555621,0.8044719993968511,720,2,1,0.8666062793575976,0.32024856723218126,0.9262890363406235,1,1,173,3,0,2,3,0
637,0,0,1,84728,87225,1,4,9.290739222571792,480384,5.507411865864144,24,6,25064,25064,0.2893569181950654,0.0809477405178179,0.36613359777188004,0.15672026025735106,0.1370689188678218,0.9904326470778377,0.8283959191889936,0.9774543584590548,2208,1,1,0.74589364633315,0.30154473708835333,0.9362882234576856,2,2,84,2,5,0,0,0
686,1,3,7,982269,101607,1,4,1.5301134299816022,820211,8.072386745007726,12,4,45993,45993,0.4180227982836569,0.8056113259913195,0.7124536995106849,0.13939285914408986,0.025551441488826262,0.8194001436381928,0.9229115021375585,0.986138301305595,2811,1,0,0.9327392696040651,0.3248435368869344,0.570938375577278,1,0,311,1,3,0,3,0
807,1,1,3,1172147,18645,1,1,4.254979538207601,112411,6.029015821936176,12,8,8908,8908,0.4534480489666965,5.2388799499418965,0.3912621667687163,0.3565370292378465,0.0679448629754175,0.8034628854730446,0.5733681386968198,0.804155193437422,4919,0,1,0.5675483466857763,0.49081892524207127,0.5121836231418128,2,1,106,0,0,0,1,0
585,0,1,2,112861,36759,1,3,0.5,336854,9.163851029679806,36,1,9156,9156,0.21322414030334502,0.25585797582451464,0.3562108819942106,0.5349969449597816,0.42602676369180703,0.9764622219540219,0.4612728588034192,0.7665723084330567,2849,0,2,0.6973691141706466,0.4156514779421705,0.6989829426375621,2,1,37,3,2,0,0,1
689,1,2,3,266790,30464,1,4,15.0,254006,8.337907037815127,24,5,7719,7719,0.28017712883355866,0.7297958245798319,0.5517827956482128,0.24486002281025843,0.3489044005524041,0.8670487982144682,0.8940038187794858,0.8587068341785449,2076,2,1,0.8588963840424875,0.2750118753665897,0.8092036774728195,4,2,25,0,4,2,0,0
680,1,3,2,888104,64758,2,3,0.6395297041932811,480369,7.417909756323543,24,4,12500,12500,0.17208189176338773,1.1428497894726006,0.40269756357334424,0.48023313617001806,0.5835309236403688,0.9221398620165439,0.8634975413876206,0.9296966608733219,3274,2,1,0.6096851502638967,0.31846267144868845,0.6931297740413876,3,0,0,0,3,2,1,1
720,1,1,1,978941,118969,1,1,6.157470416154185,516946,4.34521598063361,24,6,49066,49066,0.34647010227029845,0.6857115439035939,0.39823623109922557,0.5529885229242901,0.35505114490441864,0.9994463951308422,0.607543560511484,0.881221593974806,4765,3,0,0.8128730533851573,0.6946811199395078,0.7061583356544222,1,4,188,0,1,3,0,1
806,3,4,2,949745,88472,2,2,2.9094708666642455,743877,8.408050004521204,48,0,35605,35605,0.3922292607874936,0.8945815248515537,0.6663463164015061,0.2580804063769071,0.2419511421714202,0.9935543010909358,0.7831665540452251,0.8006116444261999,1805,1,1,0.891891092110739,0.5509848318775702,0.9604499181388464,1,0,51,2,0,1,1,0
455,1,2,1,146709,115684,1,1,0.5,1096534,9.478700598181252,24,1,38796,38796,0.32788340671701344,0.10568228968569551,0.09653417728986823,0.19901745834200696,0.051034359599447736,0.891894535959863,0.9684068522703091,0.9412628956157318,4905,1,2,0.48283486059103414,0.5006379363363838,0.8224448644248967,2,0,92,4,4,1,3,1
669,0,1,3,905466,39646,1,3,1.342459327631425,308761,7.787948342834081,12,8,12811,12811,0.3749204660299171,1.9032310951924531,0.05718071247559188,0.7329187663087035,0.3636676504466194,0.9601977586365088,0.7756904201078366,0.7712444137725534,2532,0,0,0.8903800898857707,0.6179703099145997,0.9174307741487726,1,0,55,3,5,2,1,0
747,4,9,1,876463,89713,1,4,5.478253494094134,503754,5.6151728289099685,60,1,17575,17575,0.20624386107426648,0.8141360040722452,0.17823319826319933,0.36573071400870083,0.19592346824757517,0.8458884886598559,0.562027809393562,0.9627473257986421,642,2,0,0.48626558578068607,0.7805034498812738,0.7456785369561456,2,0,54,2,5,3,0,1
